원보험사코드,원수사명,티커,생손보여부,공시분기,항목번호,항목명,종류주,값
KR0005,흥국화재,000540,손해보험,2023.4Q,4,(연결)주당순이익(원),-,4664.0
KR0005,흥국화재,000540,손해보험,2024.1Q,4,(연결)주당순이익(원),-,708.0
KR0005,흥국화재,000540,손해보험,2024.2Q,4,(연결)주당순이익(원),-,1546.0
KR0005,흥국화재,000540,손해보험,2024.3Q,4,(연결)주당순이익(원),-,2914.0
KR0005,흥국화재,000540,손해보험,2024.4Q,4,(연결)주당순이익(원),-,1459.0
KR0005,흥국화재,000540,손해보험,2025.1Q,4,(연결)주당순이익(원),-,1808.0
KR0005,흥국화재,000540,손해보험,2025.2Q,4,(연결)주당순이익(원),-,1888.0
KR0005,흥국화재,000540,손해보험,2025.3Q,4,(연결)주당순이익(원),-,2222.0
KR0005,흥국화재,000540,손해보험,2025.4Q,4,(연결)주당순이익(원),-,1992.0
KR0005,흥국화재,000540,손해보험,2026.1Q,4,(연결)주당순이익(원),-,-88.0
KR0005,흥국화재,000540,손해보험,2026.2Q,4,(연결)주당순이익(원),-,208.0
KR0005,흥국화재,000540,손해보험,2023.1Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2023.2Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2023.3Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2023.4Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2024.1Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2024.2Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2024.3Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2024.4Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2025.1Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2025.2Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2025.3Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2025.4Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2026.1Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2026.2Q,5,현금배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2023.1Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2023.2Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2023.3Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2023.4Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2024.1Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2024.2Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2024.3Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2024.4Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2025.1Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2025.2Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2025.3Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2025.4Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2026.1Q,6,주식배당금총액(백만원),-,0.0
KR0005,흥국화재,000540,손해보험,2026.2Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2023.1Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2023.2Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2023.3Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2024.1Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2024.2Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2024.3Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2025.1Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2025.2Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2025.3Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2026.1Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2026.2Q,1,주당액면가액(원),-,500.0
KR0008,삼성화재해상보험,000810,손해보험,2023.1Q,2,(연결)당기순이익(백만원),-,612731.0
KR0008,삼성화재해상보험,000810,손해보험,2023.2Q,2,(연결)당기순이익(백만원),-,1215075.0
KR0008,삼성화재해상보험,000810,손해보험,2023.3Q,2,(연결)당기순이익(백만원),-,1643283.0
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,2,(연결)당기순이익(백만원),-,1818434.0
KR0008,삼성화재해상보험,000810,손해보험,2024.1Q,2,(연결)당기순이익(백만원),-,700962.0
KR0008,삼성화재해상보험,000810,손해보험,2024.2Q,2,(연결)당기순이익(백만원),-,1312406.0
KR0008,삼성화재해상보험,000810,손해보험,2024.3Q,2,(연결)당기순이익(백만원),-,1866458.0
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,2,(연결)당기순이익(백만원),-,2073572.0
KR0008,삼성화재해상보험,000810,손해보험,2025.1Q,2,(연결)당기순이익(백만원),-,608133.0
KR0008,삼성화재해상보험,000810,손해보험,2025.2Q,2,(연결)당기순이익(백만원),-,1245583.0
KR0008,삼성화재해상보험,000810,손해보험,2025.3Q,2,(연결)당기순이익(백만원),-,1783555.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,2,(연결)당기순이익(백만원),-,2018286.0
KR0008,삼성화재해상보험,000810,손해보험,2026.1Q,2,(연결)당기순이익(백만원),-,634671.0
KR0008,삼성화재해상보험,000810,손해보험,2026.2Q,2,(연결)당기순이익(백만원),-,1372323.0
KR0008,삼성화재해상보험,000810,손해보험,2023.1Q,3,(별도)당기순이익(백만원),-,580138.0
KR0008,삼성화재해상보험,000810,손해보험,2023.2Q,3,(별도)당기순이익(백만원),-,1184522.0
KR0008,삼성화재해상보험,000810,손해보험,2023.3Q,3,(별도)당기순이익(백만원),-,1587732.0
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,3,(별도)당기순이익(백만원),-,1755374.0
KR0008,삼성화재해상보험,000810,손해보험,2024.1Q,3,(별도)당기순이익(백만원),-,683871.0
KR0008,삼성화재해상보험,000810,손해보험,2024.2Q,3,(별도)당기순이익(백만원),-,1277207.0
KR0008,삼성화재해상보험,000810,손해보험,2024.3Q,3,(별도)당기순이익(백만원),-,1834430.0
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,3,(별도)당기순이익(백만원),-,2047781.0
KR0008,삼성화재해상보험,000810,손해보험,2025.1Q,3,(별도)당기순이익(백만원),-,555634.0
KR0008,삼성화재해상보험,000810,손해보험,2025.2Q,3,(별도)당기순이익(백만원),-,953860.0
KR0008,삼성화재해상보험,000810,손해보험,2025.3Q,3,(별도)당기순이익(백만원),-,1463184.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,3,(별도)당기순이익(백만원),-,1690878.0
KR0008,삼성화재해상보험,000810,손해보험,2026.1Q,3,(별도)당기순이익(백만원),-,573350.0
KR0008,삼성화재해상보험,000810,손해보험,2026.2Q,3,(별도)당기순이익(백만원),-,1253442.0
KR0008,삼성화재해상보험,000810,손해보험,2023.1Q,4,(연결)주당순이익(원),-,14414.0
KR0008,삼성화재해상보험,000810,손해보험,2023.2Q,4,(연결)주당순이익(원),-,28583.0
KR0008,삼성화재해상보험,000810,손해보험,2023.3Q,4,(연결)주당순이익(원),-,38657.0
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,4,(연결)주당순이익(원),-,42777.0
KR0008,삼성화재해상보험,000810,손해보험,2024.1Q,4,(연결)주당순이익(원),-,16489.0
KR0008,삼성화재해상보험,000810,손해보험,2024.2Q,4,(연결)주당순이익(원),-,30873.0
KR0008,삼성화재해상보험,000810,손해보험,2024.3Q,4,(연결)주당순이익(원),-,43907.0
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,4,(연결)주당순이익(원),-,48779.0
KR0008,삼성화재해상보험,000810,손해보험,2025.1Q,4,(연결)주당순이익(원),-,14306.0
KR0008,삼성화재해상보험,000810,손해보험,2025.2Q,4,(연결)주당순이익(원),-,29301.0
KR0008,삼성화재해상보험,000810,손해보험,2025.3Q,4,(연결)주당순이익(원),-,41956.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,4,(연결)주당순이익(원),-,47478.0
KR0008,삼성화재해상보험,000810,손해보험,2026.1Q,4,(연결)주당순이익(원),-,14930.0
KR0008,삼성화재해상보험,000810,손해보험,2026.2Q,4,(연결)주당순이익(원),-,32283.0
KR0008,삼성화재해상보험,000810,손해보험,2023.1Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2023.2Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2023.3Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,5,현금배당금총액(백만원),-,680166.0
KR0008,삼성화재해상보험,000810,손해보험,2024.1Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2024.2Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2024.3Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,5,현금배당금총액(백만원),-,807694.0
KR0008,삼성화재해상보험,000810,손해보험,2025.1Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2025.2Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2025.3Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,5,현금배당금총액(백만원),-,828949.0
KR0008,삼성화재해상보험,000810,손해보험,2026.1Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2026.2Q,5,현금배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2023.1Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2023.2Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2023.3Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2024.1Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2024.2Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2024.3Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2025.1Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2025.2Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2025.3Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2026.1Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2026.2Q,6,주식배당금총액(백만원),-,0.0
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,7,(연결)현금배당성향(%),-,37.4
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,7,(연결)현금배당성향(%),-,39.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,7,(연결)현금배당성향(%),-,41.1
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,8,주당 현금배당금(원),보통주,16000.0
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,8,주당 현금배당금(원),보통주,19000.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,8,주당 현금배당금(원),보통주,19500.0
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,8,주당 현금배당금(원),우선주,16005.0
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,8,주당 현금배당금(원),우선주,19005.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,8,주당 현금배당금(원),우선주,19505.0
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,10,현금배당수익률(%),보통주,6.5
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,10,현금배당수익률(%),보통주,5.0
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,10,현금배당수익률(%),보통주,3.9
KR0008,삼성화재해상보험,000810,손해보험,2023.4Q,10,현금배당수익률(%),우선주,8.6
KR0008,삼성화재해상보험,000810,손해보험,2024.4Q,10,현금배당수익률(%),우선주,6.7
KR0008,삼성화재해상보험,000810,손해보험,2025.4Q,10,현금배당수익률(%),우선주,5.2
KR0009,현대해상,001450,손해보험,2023.1Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2023.2Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2023.3Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2023.4Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2024.1Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2024.2Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2024.3Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2024.4Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2025.1Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2025.2Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2025.3Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2025.4Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2026.1Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2026.2Q,1,주당액면가액(원),-,500.0
KR0009,현대해상,001450,손해보험,2023.1Q,2,(연결)당기순이익(백만원),-,213559.0
KR0009,현대해상,001450,손해보험,2023.2Q,2,(연결)당기순이익(백만원),-,401448.0
KR0009,현대해상,001450,손해보험,2023.3Q,2,(연결)당기순이익(백만원),-,662604.0
KR0009,현대해상,001450,손해보험,2023.4Q,2,(연결)당기순이익(백만원),-,607829.0
KR0009,현대해상,001450,손해보험,2024.1Q,2,(연결)당기순이익(백만원),-,373252.0
KR0009,현대해상,001450,손해보험,2024.2Q,2,(연결)당기순이익(백만원),-,720996.0
KR0009,현대해상,001450,손해보험,2024.3Q,2,(연결)당기순이익(백만원),-,933283.0
KR0009,현대해상,001450,손해보험,2024.4Q,2,(연결)당기순이익(백만원),-,850533.0
KR0009,현대해상,001450,손해보험,2025.1Q,2,(연결)당기순이익(백만원),-,203879.0
KR0009,현대해상,001450,손해보험,2025.2Q,2,(연결)당기순이익(백만원),-,504519.0
KR0009,현대해상,001450,손해보험,2025.3Q,2,(연결)당기순이익(백만원),-,1134341.0
KR0009,현대해상,001450,손해보험,2025.4Q,2,(연결)당기순이익(백만원),-,1019820.0
KR0009,현대해상,001450,손해보험,2026.1Q,2,(연결)당기순이익(백만원),-,236446.0
KR0009,현대해상,001450,손해보험,2026.2Q,2,(연결)당기순이익(백만원),-,654749.0
KR0009,현대해상,001450,손해보험,2023.1Q,3,(별도)당기순이익(백만원),-,315302.0
KR0009,현대해상,001450,손해보험,2023.2Q,3,(별도)당기순이익(백만원),-,496963.0
KR0009,현대해상,001450,손해보험,2023.3Q,3,(별도)당기순이익(백만원),-,786355.0
KR0009,현대해상,001450,손해보험,2023.4Q,3,(별도)당기순이익(백만원),-,805722.0
KR0009,현대해상,001450,손해보험,2024.1Q,3,(별도)당기순이익(백만원),-,477254.0
KR0009,현대해상,001450,손해보험,2024.2Q,3,(별도)당기순이익(백만원),-,832991.0
KR0009,현대해상,001450,손해보험,2024.3Q,3,(별도)당기순이익(백만원),-,1046420.0
KR0009,현대해상,001450,손해보험,2024.4Q,3,(별도)당기순이익(백만원),-,1030684.0
KR0009,현대해상,001450,손해보험,2025.1Q,3,(별도)당기순이익(백만원),-,203195.0
KR0009,현대해상,001450,손해보험,2025.2Q,3,(별도)당기순이익(백만원),-,450965.0
KR0009,현대해상,001450,손해보험,2025.3Q,3,(별도)당기순이익(백만원),-,634147.0
