원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_당분기
KR0001,메리츠화재해상보험,,손해보험,15,기타영업수익,2025.4Q,0.0,0.0
KR0001,메리츠화재해상보험,,손해보험,16,기타사업비용,2025.4Q,137710.227534,57252.117683
KR0001,메리츠화재해상보험,,손해보험,17,투자손익,2025.4Q,862351.698548,-67397.434258
KR0001,메리츠화재해상보험,,손해보험,18,투자이익,2025.4Q,1503926.837163,94062.004092
KR0001,메리츠화재해상보험,,손해보험,19,보험금융손익,2025.4Q,-641575.138615,-161459.43835
KR0001,메리츠화재해상보험,,손해보험,20,영업이익,2025.4Q,2287762.977438,333764.358754
KR0001,메리츠화재해상보험,,손해보험,21,영업외손익,2025.4Q,6264.479184,1718.7825
KR0001,메리츠화재해상보험,,손해보험,22,세전이익,2025.4Q,2294027.456622,335483.141254
KR0001,메리츠화재해상보험,,손해보험,23,법인세,2025.4Q,613003.126393,105534.651996
KR0001,메리츠화재해상보험,,손해보험,24,당기순이익,2025.4Q,1681024.330229,229948.489258
KR0001,메리츠화재해상보험,,손해보험,1,보험손익,2026.1Q,334565.043124,334565.043124
KR0001,메리츠화재해상보험,,손해보험,2,생명장기 손익,2026.1Q,342729.0,342729.0
KR0001,메리츠화재해상보험,,손해보험,3,생명장기 원수손익,2026.1Q,356950.0,356950.0
KR0001,메리츠화재해상보험,,손해보험,4,원수 CSM상각,2026.1Q,304121.0,304121.0
KR0001,메리츠화재해상보험,,손해보험,5,원수 위험조정 변동,2026.1Q,50072.0,50072.0
KR0001,메리츠화재해상보험,,손해보험,6,원수 예실차,2026.1Q,-106581.0,-106581.0
KR0001,메리츠화재해상보험,,손해보험,7,기타 생명장기 원수손익,2026.1Q,109338.0,109338.0
KR0001,메리츠화재해상보험,,손해보험,8,생명장기 재보험손익,2026.1Q,-14221.0,-14221.0
KR0001,메리츠화재해상보험,,손해보험,9,재보험 CSM상각,2026.1Q,-13869.0,-13869.0
KR0001,메리츠화재해상보험,,손해보험,10,재보험 위험조정 변동,2026.1Q,-1950.0,-1950.0
KR0001,메리츠화재해상보험,,손해보험,11,재보험 예실차,2026.1Q,23169.0,23169.0
KR0001,메리츠화재해상보험,,손해보험,12,기타 생명장기 재보험손익,2026.1Q,-21571.0,-21571.0
KR0001,메리츠화재해상보험,,손해보험,13,자동차손익,2026.1Q,-6415.0,-6415.0
KR0001,메리츠화재해상보험,,손해보험,14,일반손익,2026.1Q,25727.0,25727.0
KR0001,메리츠화재해상보험,,손해보험,15,기타영업수익,2026.1Q,0.0,0.0
KR0001,메리츠화재해상보험,,손해보험,16,기타사업비용,2026.1Q,27474.940334,27474.940334
KR0001,메리츠화재해상보험,,손해보험,17,투자손익,2026.1Q,296179.670347,296179.670347
KR0001,메리츠화재해상보험,,손해보험,18,투자이익,2026.1Q,462402.839516,462402.839516
KR0001,메리츠화재해상보험,,손해보험,19,보험금융손익,2026.1Q,-166223.169169,-166223.169169
KR0001,메리츠화재해상보험,,손해보험,20,영업이익,2026.1Q,630744.713471,630744.713471
KR0001,메리츠화재해상보험,,손해보험,21,영업외손익,2026.1Q,281.453617,281.453617
KR0001,메리츠화재해상보험,,손해보험,22,세전이익,2026.1Q,631026.167088,631026.167088
KR0001,메리츠화재해상보험,,손해보험,23,법인세,2026.1Q,164954.825757,164954.825757
KR0001,메리츠화재해상보험,,손해보험,24,당기순이익,2026.1Q,466071.341331,466071.341331
KR0001,메리츠화재해상보험,,손해보험,1,보험손익,2026.2Q,697455.718365,362890.675241
KR0001,메리츠화재해상보험,,손해보험,2,생명장기 손익,2026.2Q,709072.0,366343.0
KR0001,메리츠화재해상보험,,손해보험,3,생명장기 원수손익,2026.2Q,752180.0,395230.0
KR0001,메리츠화재해상보험,,손해보험,4,원수 CSM상각,2026.2Q,625850.0,321729.0
KR0001,메리츠화재해상보험,,손해보험,5,원수 위험조정 변동,2026.2Q,100278.0,50206.0
KR0001,메리츠화재해상보험,,손해보험,6,원수 예실차,2026.2Q,-184132.0,-77551.0
KR0001,메리츠화재해상보험,,손해보험,7,기타 생명장기 원수손익,2026.2Q,210184.0,100846.0
KR0001,메리츠화재해상보험,,손해보험,8,생명장기 재보험손익,2026.2Q,-43108.0,-28887.0
KR0001,메리츠화재해상보험,,손해보험,9,재보험 CSM상각,2026.2Q,-33263.0,-19394.0
KR0001,메리츠화재해상보험,,손해보험,10,재보험 위험조정 변동,2026.2Q,-3898.0,-1948.0
KR0001,메리츠화재해상보험,,손해보험,11,재보험 예실차,2026.2Q,44606.0,21437.0
KR0001,메리츠화재해상보험,,손해보험,12,기타 생명장기 재보험손익,2026.2Q,-50553.0,-28982.0
KR0001,메리츠화재해상보험,,손해보험,13,자동차손익,2026.2Q,451.0,6866.0
KR0001,메리츠화재해상보험,,손해보험,14,일반손익,2026.2Q,48865.0,23138.0
KR0001,메리츠화재해상보험,,손해보험,15,기타영업수익,2026.2Q,0.0,0.0
KR0001,메리츠화재해상보험,,손해보험,16,기타사업비용,2026.2Q,60930.077394,33455.13706
KR0001,메리츠화재해상보험,,손해보험,17,투자손익,2026.2Q,703142.106981,406962.436634
KR0001,메리츠화재해상보험,,손해보험,18,투자이익,2026.2Q,1038730.327807,576327.488291
KR0001,메리츠화재해상보험,,손해보험,19,보험금융손익,2026.2Q,-335588.220826,-169365.051657
KR0001,메리츠화재해상보험,,손해보험,20,영업이익,2026.2Q,1400597.825346,769853.111875
KR0001,메리츠화재해상보험,,손해보험,21,영업외손익,2026.2Q,-330.492409,-611.946026
KR0001,메리츠화재해상보험,,손해보험,22,세전이익,2026.2Q,1400267.332937,769241.165849
KR0001,메리츠화재해상보험,,손해보험,23,법인세,2026.2Q,375928.954622,210974.128865
KR0001,메리츠화재해상보험,,손해보험,24,당기순이익,2026.2Q,1024338.378315,558267.036984
KR0002,한화손해보험,,손해보험,1,보험손익,2023.1Q,81588.036782,81588.036782
KR0002,한화손해보험,,손해보험,2,생명장기 손익,2023.1Q,,
KR0002,한화손해보험,,손해보험,3,생명장기 원수손익,2023.1Q,,
KR0002,한화손해보험,,손해보험,4,원수 CSM상각,2023.1Q,94523.6,94523.6
KR0002,한화손해보험,,손해보험,5,원수 위험조정 변동,2023.1Q,,
KR0002,한화손해보험,,손해보험,6,원수 예실차,2023.1Q,,
KR0002,한화손해보험,,손해보험,7,기타 생명장기 원수손익,2023.1Q,,
KR0002,한화손해보험,,손해보험,8,생명장기 재보험손익,2023.1Q,,
KR0002,한화손해보험,,손해보험,9,재보험 CSM상각,2023.1Q,,
KR0002,한화손해보험,,손해보험,10,재보험 위험조정 변동,2023.1Q,,
KR0002,한화손해보험,,손해보험,11,재보험 예실차,2023.1Q,,
KR0002,한화손해보험,,손해보험,12,기타 생명장기 재보험손익,2023.1Q,,
KR0002,한화손해보험,,손해보험,13,자동차손익,2023.1Q,,
KR0002,한화손해보험,,손해보험,14,일반손익,2023.1Q,,
KR0002,한화손해보험,,손해보험,15,기타영업수익,2023.1Q,0.0,0.0
KR0002,한화손해보험,,손해보험,16,기타사업비용,2023.1Q,,
KR0002,한화손해보험,,손해보험,17,투자손익,2023.1Q,,
KR0002,한화손해보험,,손해보험,18,투자이익,2023.1Q,,
KR0002,한화손해보험,,손해보험,19,보험금융손익,2023.1Q,-99388.833128,-99388.833128
KR0002,한화손해보험,,손해보험,20,영업이익,2023.1Q,124237.648638,124237.648638
KR0002,한화손해보험,,손해보험,21,영업외손익,2023.1Q,285.850362,285.850362
KR0002,한화손해보험,,손해보험,22,세전이익,2023.1Q,124523.499,124523.499
KR0002,한화손해보험,,손해보험,23,법인세,2023.1Q,25009.266135,25009.266135
KR0002,한화손해보험,,손해보험,24,당기순이익,2023.1Q,99514.232865,99514.232865
KR0002,한화손해보험,,손해보험,1,보험손익,2023.2Q,180995.358284,99407.321502
KR0002,한화손해보험,,손해보험,2,생명장기 손익,2023.2Q,,
KR0002,한화손해보험,,손해보험,3,생명장기 원수손익,2023.2Q,,
KR0002,한화손해보험,,손해보험,4,원수 CSM상각,2023.2Q,189879.93,95356.33
KR0002,한화손해보험,,손해보험,5,원수 위험조정 변동,2023.2Q,,
KR0002,한화손해보험,,손해보험,6,원수 예실차,2023.2Q,,
KR0002,한화손해보험,,손해보험,7,기타 생명장기 원수손익,2023.2Q,,
KR0002,한화손해보험,,손해보험,8,생명장기 재보험손익,2023.2Q,,
KR0002,한화손해보험,,손해보험,9,재보험 CSM상각,2023.2Q,,
KR0002,한화손해보험,,손해보험,10,재보험 위험조정 변동,2023.2Q,,
KR0002,한화손해보험,,손해보험,11,재보험 예실차,2023.2Q,,
KR0002,한화손해보험,,손해보험,12,기타 생명장기 재보험손익,2023.2Q,,
KR0002,한화손해보험,,손해보험,13,자동차손익,2023.2Q,,
KR0002,한화손해보험,,손해보험,14,일반손익,2023.2Q,,
KR0002,한화손해보험,,손해보험,15,기타영업수익,2023.2Q,0.0,0.0
KR0002,한화손해보험,,손해보험,16,기타사업비용,2023.2Q,,
KR0002,한화손해보험,,손해보험,17,투자손익,2023.2Q,,
KR0002,한화손해보험,,손해보험,18,투자이익,2023.2Q,,
KR0002,한화손해보험,,손해보험,19,보험금융손익,2023.2Q,-205028.834077,-105640.000949
KR0002,한화손해보험,,손해보험,20,영업이익,2023.2Q,258721.875251,134484.226613
KR0002,한화손해보험,,손해보험,21,영업외손익,2023.2Q,650.950355,365.099993
KR0002,한화손해보험,,손해보험,22,세전이익,2023.2Q,259658.675968,135135.176968
KR0002,한화손해보험,,손해보험,23,법인세,2023.2Q,57232.367605,32223.10147
KR0002,한화손해보험,,손해보험,24,당기순이익,2023.2Q,202426.308363,102912.075498
KR0002,한화손해보험,,손해보험,1,보험손익,2023.3Q,227851.62454,46856.266256
KR0002,한화손해보험,,손해보험,2,생명장기 손익,2023.3Q,268947.891,
KR0002,한화손해보험,,손해보험,3,생명장기 원수손익,2023.3Q,267059.054,
KR0002,한화손해보험,,손해보험,4,원수 CSM상각,2023.3Q,286461.536,96581.606
KR0002,한화손해보험,,손해보험,5,원수 위험조정 변동,2023.3Q,55987.775,
KR0002,한화손해보험,,손해보험,6,원수 예실차,2023.3Q,12402.025,
KR0002,한화손해보험,,손해보험,7,기타 생명장기 원수손익,2023.3Q,-87792.282,
KR0002,한화손해보험,,손해보험,8,생명장기 재보험손익,2023.3Q,1888.837,
KR0002,한화손해보험,,손해보험,9,재보험 CSM상각,2023.3Q,-1773.359,
KR0002,한화손해보험,,손해보험,10,재보험 위험조정 변동,2023.3Q,-853.042,
KR0002,한화손해보험,,손해보험,11,재보험 예실차,2023.3Q,-3093.275,
KR0002,한화손해보험,,손해보험,12,기타 생명장기 재보험손익,2023.3Q,7608.513,
KR0002,한화손해보험,,손해보험,13,자동차손익,2023.3Q,52121.942,
KR0002,한화손해보험,,손해보험,14,일반손익,2023.3Q,-12915.029,
KR0002,한화손해보험,,손해보험,15,기타영업수익,2023.3Q,0.0,0.0
KR0002,한화손해보험,,손해보험,16,기타사업비용,2023.3Q,80303.178686,
KR0002,한화손해보험,,손해보험,17,투자손익,2023.3Q,99050.770302,
KR0002,한화손해보험,,손해보험,18,투자이익,2023.3Q,405686.250844,
KR0002,한화손해보험,,손해보험,19,보험금융손익,2023.3Q,-306635.480542,-101606.646465
KR0002,한화손해보험,,손해보험,20,영업이익,2023.3Q,326902.394842,68180.519591
KR0002,한화손해보험,,손해보험,21,영업외손익,2023.3Q,1137.772539,486.822184
KR0002,한화손해보험,,손해보험,22,세전이익,2023.3Q,328040.167381,68381.491413
KR0002,한화손해보험,,손해보험,23,법인세,2023.3Q,74311.267038,17078.899433
KR0002,한화손해보험,,손해보험,24,당기순이익,2023.3Q,253728.900343,51302.59198
KR0002,한화손해보험,,손해보험,1,보험손익,2023.4Q,256011.973051,28160.348511
KR0002,한화손해보험,,손해보험,2,생명장기 손익,2023.4Q,340708.412,71760.521
KR0002,한화손해보험,,손해보험,3,생명장기 원수손익,2023.4Q,345021.777,77962.723
KR0002,한화손해보험,,손해보험,4,원수 CSM상각,2023.4Q,387989.612,101528.076
KR0002,한화손해보험,,손해보험,5,원수 위험조정 변동,2023.4Q,76165.511,20177.736
KR0002,한화손해보험,,손해보험,6,원수 예실차,2023.4Q,-61479.93,-73881.955
KR0002,한화손해보험,,손해보험,7,기타 생명장기 원수손익,2023.4Q,-57653.416,30138.866
KR0002,한화손해보험,,손해보험,8,생명장기 재보험손익,2023.4Q,-4313.365,-6202.202
KR0002,한화손해보험,,손해보험,9,재보험 CSM상각,2023.4Q,-2028.913,-255.554
KR0002,한화손해보험,,손해보험,10,재보험 위험조정 변동,2023.4Q,-1093.224,-240.182
KR0002,한화손해보험,,손해보험,11,재보험 예실차,2023.4Q,-2639.552,453.723
KR0002,한화손해보험,,손해보험,12,기타 생명장기 재보험손익,2023.4Q,1448.324,-6160.189
KR0002,한화손해보험,,손해보험,13,자동차손익,2023.4Q,37536.017,-14585.925
KR0002,한화손해보험,,손해보험,14,일반손익,2023.4Q,-6759.279,6155.75
KR0002,한화손해보험,,손해보험,15,기타영업수익,2023.4Q,0.0,0.0
KR0002,한화손해보험,,손해보험,16,기타사업비용,2023.4Q,115473.177197,35169.998511
KR0002,한화손해보험,,손해보험,17,투자손익,2023.4Q,128842.750018,29791.979716
KR0002,한화손해보험,,손해보험,18,투자이익,2023.4Q,-299461.347754,-705147.598598
KR0002,한화손해보험,,손해보험,19,보험금융손익,2023.4Q,428304.097772,734939.578314
KR0002,한화손해보험,,손해보험,20,영업이익,2023.4Q,384854.723069,57952.328227
KR0002,한화손해보험,,손해보험,21,영업외손익,2023.4Q,601.270879,-536.50166
KR0002,한화손해보험,,손해보험,22,세전이익,2023.4Q,385455.993948,57415.826567
KR0002,한화손해보험,,손해보험,23,법인세,2023.4Q,94757.781015,20446.513977
KR0002,한화손해보험,,손해보험,24,당기순이익,2023.4Q,290698.212933,36969.31259
KR0002,한화손해보험,,손해보험,1,보험손익,2024.1Q,138789.531277,138789.531277
KR0002,한화손해보험,,손해보험,2,생명장기 손익,2024.1Q,159969.428,159969.428
KR0002,한화손해보험,,손해보험,3,생명장기 원수손익,2024.1Q,174160.359,174160.359
KR0002,한화손해보험,,손해보험,4,원수 CSM상각,2024.1Q,102703.532,102703.532
KR0002,한화손해보험,,손해보험,5,원수 위험조정 변동,2024.1Q,18787.665,18787.665
KR0002,한화손해보험,,손해보험,6,원수 예실차,2024.1Q,-48555.845,-48555.845
KR0002,한화손해보험,,손해보험,7,기타 생명장기 원수손익,2024.1Q,101225.007,101225.007
KR0002,한화손해보험,,손해보험,8,생명장기 재보험손익,2024.1Q,-14190.931,-14190.931
KR0002,한화손해보험,,손해보험,9,재보험 CSM상각,2024.1Q,-655.015,-655.015
KR0002,한화손해보험,,손해보험,10,재보험 위험조정 변동,2024.1Q,-366.726,-366.726
KR0002,한화손해보험,,손해보험,11,재보험 예실차,2024.1Q,-2493.386,-2493.386
KR0002,한화손해보험,,손해보험,12,기타 생명장기 재보험손익,2024.1Q,-10675.804,-10675.804
KR0002,한화손해보험,,손해보험,13,자동차손익,2024.1Q,97.948,97.948
KR0002,한화손해보험,,손해보험,14,일반손익,2024.1Q,18592.802,18592.802
KR0002,한화손해보험,,손해보험,15,기타영업수익,2024.1Q,0.0,0.0
KR0002,한화손해보험,,손해보험,16,기타사업비용,2024.1Q,39870.64633,39870.64633
KR0002,한화손해보험,,손해보험,17,투자손익,2024.1Q,33718.240348,33718.240348
KR0002,한화손해보험,,손해보험,18,투자이익,2024.1Q,-74606.307509,-74606.307509
KR0002,한화손해보험,,손해보험,19,보험금융손익,2024.1Q,108324.547857,108324.547857
KR0002,한화손해보험,,손해보험,20,영업이익,2024.1Q,172507.771625,172507.771625
KR0002,한화손해보험,,손해보험,21,영업외손익,2024.1Q,902.243135,902.243135
KR0002,한화손해보험,,손해보험,22,세전이익,2024.1Q,173410.01476,173410.01476
KR0002,한화손해보험,,손해보험,23,법인세,2024.1Q,48554.321249,48554.321249
KR0002,한화손해보험,,손해보험,24,당기순이익,2024.1Q,124855.693511,124855.693511
KR0002,한화손해보험,,손해보험,1,보험손익,2024.2Q,262431.592196,123642.060919
KR0002,한화손해보험,,손해보험,2,생명장기 손익,2024.2Q,301239.896,141270.468
KR0002,한화손해보험,,손해보험,3,생명장기 원수손익,2024.2Q,315921.394,141761.035
KR0002,한화손해보험,,손해보험,4,원수 CSM상각,2024.2Q,205267.793,102564.261
KR0002,한화손해보험,,손해보험,5,원수 위험조정 변동,2024.2Q,38013.139,19225.474
KR0002,한화손해보험,,손해보험,6,원수 예실차,2024.2Q,-49754.803,-1198.958
KR0002,한화손해보험,,손해보험,7,기타 생명장기 원수손익,2024.2Q,122395.265,21170.258
KR0002,한화손해보험,,손해보험,8,생명장기 재보험손익,2024.2Q,-14681.498,-490.567
KR0002,한화손해보험,,손해보험,9,재보험 CSM상각,2024.2Q,-1362.649,-707.634
KR0002,한화손해보험,,손해보험,10,재보험 위험조정 변동,2024.2Q,-694.771,-328.045
KR0002,한화손해보험,,손해보험,11,재보험 예실차,2024.2Q,-3736.487,-1243.101
KR0002,한화손해보험,,손해보험,12,기타 생명장기 재보험손익,2024.2Q,-8887.591,1788.213
