원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_당분기
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2024.1Q,-233.9,-233.9
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2024.1Q,-576.1,-576.1
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2024.1Q,27183.3,27183.3
KR0005,흥국화재,000540,손해보험,1,기초 CSM,2024.2Q,27053.9,27183.3
KR0005,흥국화재,000540,손해보험,2,신계약 CSM,2024.2Q,1157.3,462.5
KR0005,흥국화재,000540,손해보험,3,이자 부리,2024.2Q,491.3,246.6
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2024.2Q,-434.9,-201.0
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2024.2Q,-1145.5,-569.4
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2024.2Q,27122.1,27122.1
KR0005,흥국화재,000540,손해보험,1,기초 CSM,2024.3Q,27053.9,27122.1
KR0005,흥국화재,000540,손해보험,2,신계약 CSM,2024.3Q,1703.3,546.0
KR0005,흥국화재,000540,손해보험,3,이자 부리,2024.3Q,736.5,245.2
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2024.3Q,-1097.4,-662.5
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2024.3Q,-1703.2,-557.7
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2024.3Q,26693.1,26693.1
KR0005,흥국화재,000540,손해보험,1,기초 CSM,2024.4Q,27053.9,26693.1
KR0005,흥국화재,000540,손해보험,2,신계약 CSM,2024.4Q,3127.6,1424.3
KR0005,흥국화재,000540,손해보험,3,이자 부리,2024.4Q,981.9,245.4
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2024.4Q,-4255.4,-3158.0
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2024.4Q,-2200.0,-496.8
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2024.4Q,24707.9,24707.9
KR0005,흥국화재,000540,손해보험,1,기초 CSM,2025.1Q,24707.9,24707.9
KR0005,흥국화재,000540,손해보험,2,신계약 CSM,2025.1Q,840.7,840.7
KR0005,흥국화재,000540,손해보험,3,이자 부리,2025.1Q,231.1,231.1
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2025.1Q,1915.4,1915.4
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2025.1Q,-564.1,-564.1
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2025.1Q,27131.0,27131.0
KR0005,흥국화재,000540,손해보험,1,기초 CSM,2025.2Q,24707.9,27131.0
KR0005,흥국화재,000540,손해보험,2,신계약 CSM,2025.2Q,2353.9,1513.2
KR0005,흥국화재,000540,손해보험,3,이자 부리,2025.2Q,492.0,260.9
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2025.2Q,1716.3,-199.1
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2025.2Q,-1150.9,-586.8
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2025.2Q,28119.2,28119.2
KR0005,흥국화재,000540,손해보험,1,기초 CSM,2025.3Q,24707.9,28119.2
KR0005,흥국화재,000540,손해보험,2,신계약 CSM,2025.3Q,4383.5,2029.6
KR0005,흥국화재,000540,손해보험,3,이자 부리,2025.3Q,767.1,275.1
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2025.3Q,1494.0,-222.3
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2025.3Q,-1755.5,-604.6
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2025.3Q,29597.0,29597.0
KR0005,흥국화재,000540,손해보험,1,기초 CSM,2025.4Q,24707.9,29597.0
KR0005,흥국화재,000540,손해보험,2,신계약 CSM,2025.4Q,6635.2,2251.7
KR0005,흥국화재,000540,손해보험,3,이자 부리,2025.4Q,1058.0,290.9
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2025.4Q,-2002.0,-3496.0
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2025.4Q,-2351.9,-596.4
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2025.4Q,28047.3,28047.3
KR0005,흥국화재,000540,손해보험,1,기초 CSM,2026.1Q,28047.3,28047.3
KR0005,흥국화재,000540,손해보험,2,신계약 CSM,2026.1Q,1929.4,1929.4
KR0005,흥국화재,000540,손해보험,3,이자 부리,2026.1Q,276.8,276.8
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2026.1Q,497.6,497.6
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2026.1Q,-636.7,-636.7
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2026.1Q,30114.4,30114.4
KR0005,흥국화재,000540,손해보험,1,기초 CSM,2026.2Q,28047.3,30114.4
KR0005,흥국화재,000540,손해보험,2,신계약 CSM,2026.2Q,3838.0,1908.6
KR0005,흥국화재,000540,손해보험,3,이자 부리,2026.2Q,572.7,295.9
KR0005,흥국화재,000540,손해보험,4,가정 및 경험 조정,2026.2Q,919.9,422.3
KR0005,흥국화재,000540,손해보험,5,CSM 상각,2026.2Q,-1304.9,-668.2
KR0005,흥국화재,000540,손해보험,6,기말 CSM,2026.2Q,32073.0,32073.0
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2023.1Q,122013.1,122013.1
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2023.1Q,6782.7,6782.7
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2023.1Q,879.9,879.9
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2023.1Q,-2413.9,-2413.9
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2023.1Q,-3760.4,-3760.4
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2023.1Q,123501.4,123501.4
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2023.2Q,122013.1,123501.4
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2023.2Q,14426.0,7643.3
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2023.2Q,1830.2,950.3
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2023.2Q,-4129.6,-1715.7
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2023.2Q,-7591.3,-3830.9
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2023.2Q,126548.5,126548.5
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2023.3Q,122013.1,126548.5
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2023.3Q,26067.9,11641.9
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2023.3Q,2875.9,1045.7
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2023.3Q,-6814.9,-2685.3
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2023.3Q,-11548.6,-3957.3
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2023.3Q,132593.4,132593.4
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2023.4Q,121441.7,132593.4
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2023.4Q,34995.3,8927.4
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2023.4Q,3979.0,1103.1
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2023.4Q,-12002.4,-5187.5
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2023.4Q,-15385.4,-3836.8
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2023.4Q,133028.2,133028.2
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2024.1Q,133028.2,133028.2
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2024.1Q,8855.5,8855.5
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2024.1Q,1163.3,1163.3
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2024.1Q,-1962.1,-1962.1
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2024.1Q,-3964.6,-3964.6
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2024.1Q,137120.3,137120.3
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2024.2Q,133028.2,137120.3
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2024.2Q,16382.7,7527.2
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2024.2Q,2357.1,1193.8
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2024.2Q,-4211.4,-2249.3
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2024.2Q,-8003.5,-4038.9
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2024.2Q,139553.1,139553.1
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2024.3Q,133028.2,139553.1
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2024.3Q,24767.9,8385.2
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2024.3Q,3614.7,1257.6
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2024.3Q,-7488.4,-3277.0
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2024.3Q,-12109.0,-4105.5
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2024.3Q,141813.3,141813.3
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2024.4Q,133028.2,141813.3
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2024.4Q,34511.8,9743.9
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2024.4Q,4905.8,1291.1
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2024.4Q,-15583.7,-8095.3
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2024.4Q,-16123.0,-4014.0
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2024.4Q,140739.1,140739.1
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2025.1Q,140739.1,140739.1
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2025.1Q,7015.2,7015.2
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2025.1Q,1224.7,1224.7
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2025.1Q,-1590.5,-1590.5
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2025.1Q,-4060.2,-4060.2
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2025.1Q,143328.2,143328.2
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2025.2Q,140739.1,143328.2
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2025.2Q,14212.5,7197.3
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2025.2Q,2478.5,1253.8
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2025.2Q,-3529.8,-1939.3
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2025.2Q,-8124.4,-4064.2
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2025.2Q,145775.8,145775.8
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2025.3Q,140739.1,145775.8
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2025.3Q,21881.7,7669.2
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2025.3Q,3737.6,1259.1
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2025.3Q,-3995.2,-465.4
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2025.3Q,-12286.3,-4161.9
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2025.3Q,150076.8,150076.8
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2025.4Q,140739.1,150076.8
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2025.4Q,28983.7,7102.0
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2025.4Q,5022.9,1285.3
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2025.4Q,-16861.2,-12866.0
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2025.4Q,-16207.8,-3921.5
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2025.4Q,141676.6,141676.6
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2026.1Q,141676.6,141676.6
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2026.1Q,6267.3,6267.3
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2026.1Q,1188.6,1188.6
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2026.1Q,-442.5,-442.5
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2026.1Q,-3998.4,-3998.4
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2026.1Q,144691.7,144691.7
KR0008,삼성화재해상보험,000810,손해보험,1,기초 CSM,2026.2Q,141676.6,144691.7
KR0008,삼성화재해상보험,000810,손해보험,2,신계약 CSM,2026.2Q,12423.5,6156.2
KR0008,삼성화재해상보험,000810,손해보험,3,이자 부리,2026.2Q,2395.9,1207.3
KR0008,삼성화재해상보험,000810,손해보험,4,가정 및 경험 조정,2026.2Q,-2519.3,-2076.8
KR0008,삼성화재해상보험,000810,손해보험,5,CSM 상각,2026.2Q,-8029.5,-4031.1
KR0008,삼성화재해상보험,000810,손해보험,6,기말 CSM,2026.2Q,145947.3,145947.3
KR0009,현대해상,001450,손해보험,1,기초 CSM,2023.1Q,88281.1,88281.1
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2023.1Q,4946.7,4946.7
KR0009,현대해상,001450,손해보험,3,이자 부리,2023.1Q,653.8,653.8
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2023.1Q,-2509.5,-2509.5
KR0009,현대해상,001450,손해보험,5,CSM 상각,2023.1Q,-2163.5,-2163.5
KR0009,현대해상,001450,손해보험,6,기말 CSM,2023.1Q,89208.6,89208.6
KR0009,현대해상,001450,손해보험,1,기초 CSM,2023.2Q,88281.1,89208.6
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2023.2Q,9542.1,4595.4
KR0009,현대해상,001450,손해보험,3,이자 부리,2023.2Q,1339.0,685.2
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2023.2Q,-3391.1,-881.6
KR0009,현대해상,001450,손해보험,5,CSM 상각,2023.2Q,-4410.3,-2246.8
KR0009,현대해상,001450,손해보험,6,기말 CSM,2023.2Q,91360.8,91360.8
KR0009,현대해상,001450,손해보험,1,기초 CSM,2023.3Q,88281.1,91360.8
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2023.3Q,13221.4,3679.3
KR0009,현대해상,001450,손해보험,3,이자 부리,2023.3Q,1929.8,590.8
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2023.3Q,-7991.9,-4600.8
KR0009,현대해상,001450,손해보험,5,CSM 상각,2023.3Q,-6403.8,-1993.5
KR0009,현대해상,001450,손해보험,6,기말 CSM,2023.3Q,89036.6,89036.6
KR0009,현대해상,001450,손해보험,1,기초 CSM,2023.4Q,88281.1,89036.6
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2023.4Q,16792.4,3571.0
KR0009,현대해상,001450,손해보험,3,이자 부리,2023.4Q,2636.3,706.5
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2023.4Q,-7480.6,511.3
KR0009,현대해상,001450,손해보험,5,CSM 상각,2023.4Q,-8805.5,-2401.7
KR0009,현대해상,001450,손해보험,6,기말 CSM,2023.4Q,91423.7,91423.7
KR0009,현대해상,001450,손해보험,1,기초 CSM,2024.1Q,91423.7,91423.7
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2024.1Q,4114.6,4114.6
KR0009,현대해상,001450,손해보험,3,이자 부리,2024.1Q,767.1,767.1
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2024.1Q,-1889.8,-1889.8
KR0009,현대해상,001450,손해보험,5,CSM 상각,2024.1Q,-2428.9,-2428.9
KR0009,현대해상,001450,손해보험,6,기말 CSM,2024.1Q,91986.6,91986.6
KR0009,현대해상,001450,손해보험,1,기초 CSM,2024.2Q,91423.7,91986.6
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2024.2Q,8469.3,4354.7
KR0009,현대해상,001450,손해보험,3,이자 부리,2024.2Q,1555.2,788.1
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2024.2Q,-3584.6,-1694.8
KR0009,현대해상,001450,손해보험,5,CSM 상각,2024.2Q,-4862.4,-2433.5
KR0009,현대해상,001450,손해보험,6,기말 CSM,2024.2Q,93001.3,93001.3
KR0009,현대해상,001450,손해보험,1,기초 CSM,2024.3Q,91423.7,93001.3
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2024.3Q,13318.6,4849.3
KR0009,현대해상,001450,손해보험,3,이자 부리,2024.3Q,2381.5,826.3
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2024.3Q,-6083.1,-2498.5
KR0009,현대해상,001450,손해보험,5,CSM 상각,2024.3Q,-7309.1,-2446.7
KR0009,현대해상,001450,손해보험,6,기말 CSM,2024.3Q,93731.6,93731.6
KR0009,현대해상,001450,손해보험,1,기초 CSM,2024.4Q,91422.7,93731.6
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2024.4Q,18278.8,4960.2
KR0009,현대해상,001450,손해보험,3,이자 부리,2024.4Q,3214.6,833.1
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2024.4Q,-20350.2,-14267.1
KR0009,현대해상,001450,손해보험,5,CSM 상각,2024.4Q,-9511.0,-2201.9
KR0009,현대해상,001450,손해보험,6,기말 CSM,2024.4Q,83054.9,83054.9
KR0009,현대해상,001450,손해보험,1,기초 CSM,2025.1Q,83054.9,83054.9
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2025.1Q,4792.5,4792.5
KR0009,현대해상,001450,손해보험,3,이자 부리,2025.1Q,734.0,734.0
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2025.1Q,5450.5,5450.5
KR0009,현대해상,001450,손해보험,5,CSM 상각,2025.1Q,-2383.6,-2383.6
KR0009,현대해상,001450,손해보험,6,기말 CSM,2025.1Q,91648.3,91648.3
KR0009,현대해상,001450,손해보험,1,기초 CSM,2025.2Q,83054.9,91648.3
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2025.2Q,10049.1,5256.6
KR0009,현대해상,001450,손해보험,3,이자 부리,2025.2Q,1537.9,803.9
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2025.2Q,4403.9,-1046.6
KR0009,현대해상,001450,손해보험,5,CSM 상각,2025.2Q,-4818.3,-2434.7
KR0009,현대해상,001450,손해보험,6,기말 CSM,2025.2Q,94227.5,94227.5
KR0009,현대해상,001450,손해보험,1,기초 CSM,2025.3Q,83054.9,94227.5
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2025.3Q,15165.5,5116.4
KR0009,현대해상,001450,손해보험,3,이자 부리,2025.3Q,2348.4,810.5
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2025.3Q,3440.3,-963.6
KR0009,현대해상,001450,손해보험,5,CSM 상각,2025.3Q,-7306.1,-2487.8
KR0009,현대해상,001450,손해보험,6,기말 CSM,2025.3Q,96702.9,96702.9
KR0009,현대해상,001450,손해보험,1,기초 CSM,2025.4Q,83054.9,96702.9
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2025.4Q,20375.6,5210.1
KR0009,현대해상,001450,손해보험,3,이자 부리,2025.4Q,3177.3,828.9
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2025.4Q,-7190.3,-10630.6
KR0009,현대해상,001450,손해보험,5,CSM 상각,2025.4Q,-9639.0,-2332.9
KR0009,현대해상,001450,손해보험,6,기말 CSM,2025.4Q,89778.4,89778.4
KR0009,현대해상,001450,손해보험,1,기초 CSM,2026.1Q,89778.4,89778.4
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2026.1Q,4708.3,4708.3
KR0009,현대해상,001450,손해보험,3,이자 부리,2026.1Q,765.1,765.1
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2026.1Q,-354.7,-354.7
KR0009,현대해상,001450,손해보험,5,CSM 상각,2026.1Q,-2412.5,-2412.5
KR0009,현대해상,001450,손해보험,6,기말 CSM,2026.1Q,92484.6,92484.6
KR0009,현대해상,001450,손해보험,1,기초 CSM,2026.2Q,89778.4,92484.6
KR0009,현대해상,001450,손해보험,2,신계약 CSM,2026.2Q,9508.7,4800.4
KR0009,현대해상,001450,손해보험,3,이자 부리,2026.2Q,1550.7,785.6
KR0009,현대해상,001450,손해보험,4,가정 및 경험 조정,2026.2Q,3220.8,3575.5
KR0009,현대해상,001450,손해보험,5,CSM 상각,2026.2Q,-5004.1,-2591.6
KR0009,현대해상,001450,손해보험,6,기말 CSM,2026.2Q,99054.5,99054.5
KR0010,KB손해보험,002550,손해보험,1,기초 CSM,2023.1Q,79451.8,79451.8
KR0010,KB손해보험,002550,손해보험,2,신계약 CSM,2023.1Q,4152.3,4152.3
KR0010,KB손해보험,002550,손해보험,3,이자 부리,2023.1Q,654.4,654.4
KR0010,KB손해보험,002550,손해보험,4,가정 및 경험 조정,2023.1Q,-388.9,-388.9
KR0010,KB손해보험,002550,손해보험,5,CSM 상각,2023.1Q,-1971.2,-1971.2
KR0010,KB손해보험,002550,손해보험,6,기말 CSM,2023.1Q,81898.4,81898.4
KR0010,KB손해보험,002550,손해보험,1,기초 CSM,2023.2Q,79451.8,81898.4
KR0010,KB손해보험,002550,손해보험,2,신계약 CSM,2023.2Q,8733.4,4581.1
KR0010,KB손해보험,002550,손해보험,3,이자 부리,2023.2Q,1350.6,696.2
KR0010,KB손해보험,002550,손해보험,4,가정 및 경험 조정,2023.2Q,-1502.5,-1113.6
