원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,섹션,레벨,공시분기,값
KR0001,메리츠화재해상보험,000060,손해보험,30,자본금,자본,2,2026.2Q,60312.5
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2023.3Q,4279226.123293
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2023.4Q,4547708.998364
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2024.1Q,4401633.721478
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2024.2Q,4907184.030012
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2024.3Q,5250998.348577
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2024.4Q,5466333.303446
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2025.1Q,5413297.496289
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2025.2Q,5935608.563494
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2025.3Q,6054894.860252
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2025.4Q,6272973.47037
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2026.1Q,6247416.202903
KR0001,메리츠화재해상보험,000060,손해보험,31,이익잉여금,자본,2,2026.2Q,6804560.594124
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2023.3Q,17042147.917214
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2023.4Q,17997699.392918
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2024.1Q,17899438.307879
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2024.2Q,18351110.984373
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2024.3Q,19487526.989326
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2024.4Q,19752680.294004
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2025.1Q,20923175.478903
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2025.2Q,20796725.958
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2025.3Q,20880369.571
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2025.4Q,20279051.505
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2026.1Q,19717772.896
KR0002,한화손해보험,000370,손해보험,1,자산총계,자산,1,2026.2Q,19803699.697
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2023.3Q,13510726.630454
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2023.4Q,14592105.488936
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2024.1Q,14741061.275187
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2024.2Q,15314748.844076
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2024.3Q,16432473.960612
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2024.4Q,16673294.404551
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2025.1Q,17962324.060026
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2025.2Q,17749893.949
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2025.3Q,17839712.541
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2025.4Q,17558925.048
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2026.1Q,16814995.564
KR0002,한화손해보험,000370,손해보험,2,부채총계,부채,1,2026.2Q,16650185.617
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2023.3Q,3531421.28676
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2023.4Q,3405593.903982
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2024.1Q,3158377.032692
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2024.2Q,3036362.140297
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2024.3Q,3055053.028714
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2024.4Q,3079385.889453
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2025.1Q,2960851.418877
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2025.2Q,3046832.009
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2025.3Q,3040657.03
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2025.4Q,2720126.457
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2026.1Q,2902777.332
KR0002,한화손해보험,000370,손해보험,3,자본총계,자본,1,2026.2Q,3153514.08
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2023.3Q,178245.567329
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2023.4Q,19042.621961
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2024.1Q,-313615.66313
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2024.2Q,-557768.405856
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2024.3Q,-626498.287775
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2024.4Q,-633632.125106
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2025.1Q,-893117.178971
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2025.2Q,-885369.18
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2025.3Q,-959580.0
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2025.4Q,-999499.804
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2026.1Q,-913464.239
KR0002,한화손해보험,000370,손해보험,4,기타포괄손익 누계액,자본,2,2026.2Q,-779862.333
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.1Q,1570354.799
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.2Q,1635025.589
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.3Q,1700349.531885
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2023.4Q,1790004.911989
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.1Q,1913102.985873
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.2Q,2011000.259861
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.3Q,2122985.953232
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2024.4Q,2034261.607149
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.1Q,2191436.660494
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.2Q,2096768.937
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.3Q,2249426.828
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2025.4Q,2416289.677
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2026.1Q,2613224.04
KR0002,한화손해보험,000370,손해보험,5,해약환급금준비금 적립액,준비금,2,2026.2Q,2804218.376
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2023.1Q,221709.315
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2023.2Q,221709.315
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2023.3Q,242592.625074
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2023.4Q,246667.188039
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2024.1Q,254643.089523
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2024.2Q,262245.971329
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2024.3Q,269011.545524
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2024.4Q,274785.312178
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2025.1Q,282784.683232
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2025.2Q,291142.998
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2025.3Q,298564.304
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2025.4Q,296441.195
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2026.1Q,303272.819
KR0002,한화손해보험,000370,손해보험,6,비상위험준비금 적립액,준비금,2,2026.2Q,310024.0
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2023.1Q,26722.749
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2023.2Q,26722.749
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2023.3Q,24777.938127
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2023.4Q,23535.76783
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2024.1Q,20508.021404
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2024.2Q,22155.297762
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2024.3Q,22083.27324
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2024.4Q,23470.312175
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2025.1Q,24452.774364
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2025.2Q,24855.075
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2025.3Q,26007.912
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2025.4Q,28136.614
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2026.1Q,27073.801
KR0002,한화손해보험,000370,손해보험,7,대손준비금 적립액,준비금,2,2026.2Q,26610.986
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2023.3Q,365210.383242
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2023.4Q,231223.995581
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2024.1Q,228696.988112
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2024.2Q,274880.813782
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2024.3Q,257169.279158
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2024.4Q,280689.27864
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2025.1Q,234392.539703
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2025.2Q,336695.295
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2025.3Q,280461.837
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2025.4Q,291185.247
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2026.1Q,298043.012
KR0002,한화손해보험,000370,손해보험,10,현금및현금성자산,자산,2,2026.2Q,372710.243
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2023.3Q,5026342.967217
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2023.4Q,4745722.526945
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.1Q,4810640.930315
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.2Q,4707119.990017
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.3Q,4859164.128019
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2024.4Q,4376802.391138
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.1Q,4761582.082932
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.2Q,4557339.526
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.3Q,4491122.109
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2025.4Q,4736147.03
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2026.1Q,4721275.282
KR0002,한화손해보험,000370,손해보험,11,당기손익-공정가치측정금융자산,자산,2,2026.2Q,4548015.213
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.3Q,8701374.09762
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.4Q,9988442.76925
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.1Q,9939809.120959
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.2Q,10502925.574556
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.3Q,11462528.134572
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.4Q,12242335.764924
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.1Q,13017861.769282
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.2Q,12699752.351
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.3Q,12958072.992
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.4Q,12235137.169
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2026.1Q,11616747.404
KR0002,한화손해보험,000370,손해보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2026.2Q,11207116.903
KR0002,한화손해보험,000370,손해보험,13,상각후원가측정금융자산,자산,2,2023.3Q,1793475.598067
KR0002,한화손해보험,000370,손해보험,13,상각후원가측정금융자산,자산,2,2023.4Q,1681247.311558
KR0002,한화손해보험,000370,손해보험,13,상각후원가측정금융자산,자산,2,2024.1Q,1638102.617143
KR0002,한화손해보험,000370,손해보험,13,상각후원가측정금융자산,자산,2,2024.2Q,1547265.672759
KR0002,한화손해보험,000370,손해보험,13,상각후원가측정금융자산,자산,2,2024.3Q,1520347.451503
KR0002,한화손해보험,000370,손해보험,13,상각후원가측정금융자산,자산,2,2024.4Q,1492963.489347
